Regiao,Estado,Mês,RADIACAO GLOBAL (Kj/m²),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),Temp_Media,Ano
NE,MA,7,1604.9941914841252,0.0027529874451671,27.230527604025017,25.758254011422355,26.494390807723686,2020
NE,MA,8,1577.719454163751,0.0011752297724875,28.176084010840107,26.66319783197832,27.41964092140921,2020
NE,MA,9,1370.6710834728533,0.0060577673692427,29.48958157820837,28.02659365346813,28.75808761583825,2020
NE,MA,10,1422.3270004679457,0.0377761081893313,29.49777027027027,28.23443243243243,28.86610135135135,2020
NE,MA,11,1231.4182245185532,0.2317783432287249,28.028025477707008,27.040268931351733,27.53414720452937,2020
NE,MA,12,1216.9275683825113,0.0877514218338188,27.77161335187761,26.72865090403338,27.250132127955496,2020
NE,PB,1,1440.5576181157394,0.0647317854283426,27.96395796847636,26.7338704028021,27.34891418563923,2020
NE,PB,2,1466.1615821094792,0.1456796000952154,27.51873848044235,26.36442760597993,26.94158304321114,2020
NE,PB,3,1414.0538837744534,0.3120871519972332,26.67803738317757,25.57973347178955,26.12888542748356,2020
NE,PB,4,1429.3940185630802,0.2261925795053003,26.42433307926829,25.360099085365853,25.89221608231707,2020
NE,PB,5,1173.6633485888633,0.2344218021114657,25.34239152999793,24.30301017230641,24.82270085115217,2020
NE,PB,6,1161.340212264151,0.1163964703468089,24.25384773240304,23.15134414118613,23.702595936794584,2020
NE,PB,7,1235.4273734177216,0.1181573143837294,23.927502590673573,22.66381347150259,23.29565803108808,2020
NE,PB,8,1423.6114285714286,0.0205250596658711,24.856323469801374,23.50074989866234,24.178536684231855,2020
NE,PB,9,1529.390084643289,0.0388973191704603,25.61442019683355,24.2346812152332,24.924550706033376,2020
NE,PB,10,1636.747812251392,0.0101221640488656,27.19751840168244,25.800946372239743,26.49923238696109,2020
NE,PB,11,1516.1656463954891,0.0428940568475452,27.178906079755937,25.87709740684245,26.528001743299196,2020
NE,PB,12,1505.1329783187523,0.0139860139860139,27.324886877828057,25.977910324969148,26.651398601398604,2020
NE,PE,1,1394.7761817515575,0.0712297570850202,27.815105672969967,26.46031145717464,27.137708565072305,2020
NE,PE,2,1427.404518192723,0.1423052362707535,27.229887694722866,25.96868735659945,26.599287525661158,2020
NE,PE,3,1290.743273542601,0.2983420463032114,26.49925081068992,25.314212233031423,25.90673152186067,2020
NE,PE,4,1290.7804157761802,0.1576477851520296,26.036469780219782,24.8573489010989,25.44690934065934,2020
NE,PE,5,1090.6342261335374,0.1349353049907578,25.116566230812964,23.982330869812397,24.54944855031268,2020
NE,PE,6,1047.6801604382704,0.122510460251046,23.81265701638952,22.637803565019738,23.22523029070463,2020
NE,PE,7,1160.0108449641646,0.0643433365601807,23.22082188644689,21.97488553113553,22.59785370879121,2020
NE,PE,8,1354.4718112005994,0.0331845023764943,23.81921249151392,22.531093007467756,23.175152749490834,2020
NE,PE,9,1510.6694391087206,0.0199139338180738,25.06212997224792,23.68297872340425,24.372554347826085,2020
NE,PE,10,1644.2583491101857,0.0090762699458351,27.565098545283902,26.07055373064289,26.817826137963397,2020
NE,PE,11,1469.2063706163106,0.0914379622021364,27.05377053595475,25.68175329921896,26.36776191758685,2020
NE,PE,12,1480.0180046111927,0.0261627127730867,27.436591579511934,26.038664700361977,26.737628139936955,2020
NE,PI,1,1242.0843666082894,0.2396990525729147,27.008201692524683,25.87679830747532,26.442500000000003,2020
NE,PI,2,1384.428766066838,0.2796184419713831,26.882381202612414,25.70136626379401,26.29187373320321,2020
NE,PI,3,1303.934458438287,0.4636512618813504,26.47439416058394,25.392233576642333,25.933313868613137,2020
NE,PI,4,1335.423104494072,0.2584482551864732,26.828081527013914,25.664340019411195,26.246210773212557,2020
